example,N,engine,heuristic,seed,success,pattern_frequency_kl,pattern_edge_frequency_kl,decoded_tile_frequency_kl,decoded_tile_edge_frequency_kl,runtime_seconds,conflicts,backtracks
Zelda,1,ordinary WFC,uniform,57,True,0.28843100694632307,1.8194693222843108,0.28843100694632307,1.8194693222843108,0.6459462960000053,,0
Zelda,1,ordinary WFC,frequency,57,True,0.1764968418673055,1.5867743254496214,0.1764968418673055,1.5867743254496214,0.7093522970000095,,0
Zelda,1,ordinary WFC,context,57,True,0.33667874297599787,0.5256393505879976,0.33667874297599787,0.5256393505879976,0.6565373629999982,,0
Zelda,1,ordinary WFC,uniform,58,True,0.39823611260200026,1.911360494753889,0.39823611260200026,1.911360494753889,0.5019639650000016,,0
Zelda,1,ordinary WFC,frequency,58,True,0.19870785118372097,1.5764906165910946,0.19870785118372097,1.5764906165910946,0.7144157070000006,,0
Zelda,1,ordinary WFC,context,58,True,0.42866709817458365,0.5573322097831537,0.42866709817458365,0.5573322097831537,0.7687333379999899,,0
Zelda,1,ordinary WFC,uniform,59,True,0.5529436587786136,1.773835652194045,0.5529436587786136,1.773835652194045,0.4884157620000025,,0
Zelda,1,ordinary WFC,frequency,59,True,0.17723412859135432,1.6854705115502326,0.17723412859135432,1.6854705115502326,0.6892900309999987,,0
Zelda,1,ordinary WFC,context,59,True,0.504493772414892,0.6768478499254352,0.504493772414892,0.6768478499254352,0.6069401789999915,,0
Zelda,1,ordinary WFC,uniform,60,True,0.33950528996688845,1.5647919841609903,0.33950528996688845,1.5647919841609903,0.535134670000005,,0
Zelda,1,ordinary WFC,frequency,60,True,0.1710132838893273,1.6696434325453673,0.1710132838893273,1.6696434325453673,0.7028794630000021,,0
Zelda,1,ordinary WFC,context,60,True,0.6328133546459515,0.8410465288455985,0.6328133546459515,0.8410465288455985,0.7457837830000074,,0
Zelda,1,ordinary WFC,uniform,61,True,0.37688177404712225,1.814008028487101,0.37688177404712225,1.814008028487101,0.5497659069999941,,0
Zelda,1,ordinary WFC,frequency,61,True,0.16192452243394817,1.5721240329644501,0.16192452243394817,1.5721240329644501,0.6976099949999934,,0
Zelda,1,ordinary WFC,context,61,True,0.3819571698796814,0.5202914246783192,0.3819571698796814,0.5202914246783192,0.6481983319999927,,0
Zelda,1,ordinary WFC,uniform,62,True,0.48956948797942396,1.876787689196375,0.48956948797942396,1.876787689196375,0.5233864030000035,,0
Zelda,1,ordinary WFC,frequency,62,True,0.17528641202771944,1.5900832468149917,0.17528641202771944,1.5900832468149917,0.7540670190000043,,0
Zelda,1,ordinary WFC,context,62,True,0.44192650078682927,0.6834862126986658,0.44192650078682927,0.6834862126986658,0.694338175999988,,0
Zelda,1,ordinary WFC,uniform,63,True,0.40297625522711034,2.017546839131228,0.40297625522711034,2.017546839131228,0.5471856510000066,,0
Zelda,1,ordinary WFC,frequency,63,True,0.19246896142245726,1.6424925261375525,0.19246896142245726,1.6424925261375525,0.8016573820000019,,0
Zelda,1,ordinary WFC,context,63,True,0.5033360881294574,0.6818013535457752,0.5033360881294574,0.6818013535457752,0.7159181009999998,,0
Zelda,1,ordinary WFC,uniform,64,True,0.4158243299060457,1.781863252530773,0.4158243299060457,1.781863252530773,0.5387069030000049,,0
Zelda,1,ordinary WFC,frequency,64,True,0.20251267792198566,1.5865858120499443,0.20251267792198566,1.5865858120499443,0.738841948000001,,0
Zelda,1,ordinary WFC,context,64,True,0.5930201532351798,0.7939501715807067,0.5930201532351798,0.7939501715807067,0.6520278499999961,,0
Zelda,1,ordinary WFC,uniform,65,True,0.2967823158056941,1.7395903395300474,0.2967823158056941,1.7395903395300474,0.5338535369999988,,0
Zelda,1,ordinary WFC,frequency,65,True,0.21245666868777746,1.6857319145065763,0.21245666868777746,1.6857319145065763,0.7388409590000009,,0
Zelda,1,ordinary WFC,context,65,True,0.5263750392323024,0.6688528165088852,0.5263750392323024,0.6688528165088852,0.7103758319999969,,0
Zelda,1,ordinary WFC,uniform,66,True,0.4138769382887159,1.8198566119464572,0.4138769382887159,1.8198566119464572,0.5209583520000081,,0
Zelda,1,ordinary WFC,frequency,66,True,0.15157572132248046,1.6255153124352857,0.15157572132248046,1.6255153124352857,0.6943811820000008,,0
Zelda,1,ordinary WFC,context,66,True,0.3862767371825175,0.5298950865754861,0.3862767371825175,0.5298950865754861,0.6212159719999875,,0
Zelda,1,ordinary WFC,uniform,67,True,0.42506087238619294,1.9172315316402149,0.42506087238619294,1.9172315316402149,0.4894223590000024,,0
Zelda,1,ordinary WFC,frequency,67,True,0.1836296162315876,1.5938246931795144,0.1836296162315876,1.5938246931795144,0.6987705479999988,,0
Zelda,1,ordinary WFC,context,67,True,0.41269193945641935,0.601083026446189,0.41269193945641935,0.601083026446189,0.6927563949999893,,0
Zelda,1,ordinary WFC,uniform,68,True,0.5370012318662701,1.8832431991310012,0.5370012318662701,1.8832431991310012,0.47310415199999056,,0
Zelda,1,ordinary WFC,frequency,68,True,0.18055014381779905,1.6295603132926422,0.18055014381779905,1.6295603132926422,0.6787857569999858,,0
Zelda,1,ordinary WFC,context,68,True,0.8473182799240054,1.0122498091981236,0.8473182799240054,1.0122498091981236,0.6947571629999914,,0
Zelda,1,ordinary WFC,uniform,69,True,0.31053999207458566,1.5904680077935591,0.31053999207458566,1.5904680077935591,0.5224601199999768,,0
Zelda,1,ordinary WFC,frequency,69,True,0.19340767072652065,1.6245391200930759,0.19340767072652065,1.6245391200930759,0.6580765020000001,,0
Zelda,1,ordinary WFC,context,69,True,0.7558907795083198,0.8860839009374833,0.7558907795083198,0.8860839009374833,0.6961602500000197,,0
Zelda,1,ordinary WFC,uniform,70,True,0.38484171648405446,1.943054531107708,0.38484171648405446,1.943054531107708,0.5146228960000201,,0
Zelda,1,ordinary WFC,frequency,70,True,0.20873752287932654,1.6041368925395567,0.20873752287932654,1.6041368925395567,0.6780594319999977,,0
Zelda,1,ordinary WFC,context,70,True,0.3710900768801605,0.5070195666759644,0.3710900768801605,0.5070195666759644,0.6450345020000157,,0
Zelda,1,ordinary WFC,uniform,71,True,0.5322733284917913,2.015420996142744,0.5322733284917913,2.015420996142744,0.4802679219999959,,0
Zelda,1,ordinary WFC,frequency,71,True,0.18248536981256988,1.4804670402142448,0.18248536981256988,1.4804670402142448,0.6753989470000192,,0
Zelda,1,ordinary WFC,context,71,True,0.7326081993403804,1.0012800774058321,0.7326081993403804,1.0012800774058321,0.711705324999997,,0
Zelda,1,ordinary WFC,uniform,72,True,0.38619983032433813,1.7957906854185977,0.38619983032433813,1.7957906854185977,0.48776048700000274,,0
Zelda,1,ordinary WFC,frequency,72,True,0.1653166348725131,1.6990750596024662,0.1653166348725131,1.6990750596024662,0.6832549829999834,,0
Zelda,1,ordinary WFC,context,72,True,0.7794305773729674,1.0793270841242595,0.7794305773729674,1.0793270841242595,0.5344745589999889,,0
Zelda,1,ordinary WFC,uniform,73,True,0.3092300377924907,1.7268579372449824,0.3092300377924907,1.7268579372449824,0.543723362999998,,0
Zelda,1,ordinary WFC,frequency,73,True,0.2173120623555959,1.655977617285,0.2173120623555959,1.655977617285,0.682318897000016,,0
Zelda,1,ordinary WFC,context,73,True,0.33279231485924354,0.4153978753215925,0.33279231485924354,0.4153978753215925,0.6532236169999805,,0
Zelda,1,ordinary WFC,uniform,74,True,0.5207813075572296,2.0904103963860026,0.5207813075572296,2.0904103963860026,0.4964251039999965,,0
Zelda,1,ordinary WFC,frequency,74,True,0.1562682656180478,1.7194574131457199,0.1562682656180478,1.7194574131457199,0.6838764020000099,,0
Zelda,1,ordinary WFC,context,74,True,0.4102719051601412,0.6115180446053229,0.4102719051601412,0.6115180446053229,0.6150497069999972,,0
Zelda,1,ordinary WFC,uniform,75,True,0.3249526033240469,1.6249691419901646,0.3249526033240469,1.6249691419901646,0.5058747279999807,,0
Zelda,1,ordinary WFC,frequency,75,True,0.19533676169955638,1.627082814284242,0.19533676169955638,1.627082814284242,0.6942651939999962,,0
Zelda,1,ordinary WFC,context,75,True,0.3810715449332847,0.5670793802381346,0.3810715449332847,0.5670793802381346,0.6347838979999949,,0
Zelda,1,ordinary WFC,uniform,76,True,0.3647346026132068,1.7652755372345914,0.3647346026132068,1.7652755372345914,0.4889370190000193,,0
Zelda,1,ordinary WFC,frequency,76,True,0.1759879199200383,1.5453965009755095,0.1759879199200383,1.5453965009755095,0.6908138560000054,,0
Zelda,1,ordinary WFC,context,76,True,0.4337581060956124,0.6253436296178628,0.4337581060956124,0.6253436296178628,0.6771284809999827,,0
Zelda,1,ordinary WFC,uniform,77,True,0.6510907782093021,2.28913823019757,0.6510907782093021,2.28913823019757,0.460408029000007,,0
Zelda,1,ordinary WFC,frequency,77,True,0.16348352210705067,1.604342252119178,0.16348352210705067,1.604342252119178,0.6743335959999968,,0
Zelda,1,ordinary WFC,context,77,True,0.9320758627817234,1.1814926766771057,0.9320758627817234,1.1814926766771057,0.5972744670000054,,0
Zelda,1,ordinary WFC,uniform,78,True,0.41490056381937784,1.7744613426598606,0.41490056381937784,1.7744613426598606,0.47503372799999966,,0
Zelda,1,ordinary WFC,frequency,78,True,0.16166819563369972,1.6277443970069785,0.16166819563369972,1.6277443970069785,0.6906780469999774,,0
Zelda,1,ordinary WFC,context,78,True,0.3188842697401986,0.5112508882556522,0.3188842697401986,0.5112508882556522,0.6224193019999973,,0
Zelda,1,ordinary WFC,uniform,79,True,0.5292504725286756,1.9770625500220613,0.5292504725286756,1.9770625500220613,0.5122256939999943,,0
Zelda,1,ordinary WFC,frequency,79,True,0.1904087420874876,1.7447273771152383,0.1904087420874876,1.7447273771152383,0.6791566769999804,,0
Zelda,1,ordinary WFC,context,79,True,0.6359424021142439,0.8399467807458123,0.6359424021142439,0.8399467807458123,0.5985131449999983,,0
Zelda,1,ordinary WFC,uniform,80,True,0.5014162501794679,1.881086367911738,0.5014162501794679,1.881086367911738,0.4517798560000017,,0
Zelda,1,ordinary WFC,frequency,80,True,0.174727676982542,1.6443070843797636,0.174727676982542,1.6443070843797636,0.6753928839999901,,0
Zelda,1,ordinary WFC,context,80,True,0.3441640857451803,0.5105134417002277,0.3441640857451803,0.5105134417002277,0.6526675370000135,,0
Zelda,1,ordinary WFC,uniform,81,True,0.36580963076365136,1.7152266286402473,0.36580963076365136,1.7152266286402473,0.5580920619999858,,0
Zelda,1,ordinary WFC,frequency,81,True,0.16718769799240674,1.7118883692891476,0.16718769799240674,1.7118883692891476,0.8653085370000042,,0
Zelda,1,ordinary WFC,context,81,True,0.31963392599710133,0.4790590203063196,0.31963392599710133,0.4790590203063196,0.6860167810000064,,0
Zelda,1,ordinary WFC,uniform,82,True,0.567306102756705,1.7511285995661197,0.567306102756705,1.7511285995661197,0.47106047099998705,,0
Zelda,1,ordinary WFC,frequency,82,True,0.1861420183245774,1.370153749442563,0.1861420183245774,1.370153749442563,0.6769403469999986,,0
Zelda,1,ordinary WFC,context,82,True,0.35728880734685503,0.5550641891373083,0.35728880734685503,0.5550641891373083,0.6290523590000134,,0
Zelda,1,ordinary WFC,uniform,83,True,0.557887540432754,1.935048733639992,0.557887540432754,1.935048733639992,0.4591536000000076,,0
Zelda,1,ordinary WFC,frequency,83,True,0.17570670844369024,1.5587479943037683,0.17570670844369024,1.5587479943037683,0.6619204060000072,,0
Zelda,1,ordinary WFC,context,83,True,0.8312104221067665,0.9761137519643063,0.8312104221067665,0.9761137519643063,0.6369390620000104,,0
Zelda,1,ordinary WFC,uniform,84,True,0.47443689270423284,2.051665491189506,0.47443689270423284,2.051665491189506,0.4998187170000108,,0
Zelda,1,ordinary WFC,frequency,84,True,0.19713558567728265,1.5964306147343694,0.19713558567728265,1.5964306147343694,0.6885652410000205,,0
Zelda,1,ordinary WFC,context,84,True,0.28030718630846224,0.5233493890285112,0.28030718630846224,0.5233493890285112,0.6479947370000048,,0
Zelda,1,ordinary WFC,uniform,85,True,0.40034106213549553,1.6905146741643224,0.40034106213549553,1.6905146741643224,0.4829794480000089,,0
Zelda,1,ordinary WFC,frequency,85,True,0.16801429312417343,1.5802639300605108,0.16801429312417343,1.5802639300605108,0.6594490940000242,,0
Zelda,1,ordinary WFC,context,85,True,0.9895578618209725,1.1692083704027079,0.9895578618209725,1.1692083704027079,0.5808075470000063,,0
Zelda,1,ordinary WFC,uniform,86,True,0.42857030593318407,1.9437732588084289,0.42857030593318407,1.9437732588084289,0.49139053800001875,,0
Zelda,1,ordinary WFC,frequency,86,True,0.1803387054197359,1.7229746452844146,0.1803387054197359,1.7229746452844146,0.6865408889999856,,0
Zelda,1,ordinary WFC,context,86,True,1.5403495300269008,1.798472259475806,1.5403495300269008,1.798472259475806,0.6193378359999997,,0
Zelda,1,ordinary WFC,uniform,87,True,0.6742408182829318,1.8472818554114443,0.6742408182829318,1.8472818554114443,0.4288080210000089,,0
Zelda,1,ordinary WFC,frequency,87,True,0.15334349815953305,1.7558886807171608,0.15334349815953305,1.7558886807171608,0.6461503349999873,,0
Zelda,1,ordinary WFC,context,87,True,0.39554026898749023,0.5823236836177249,0.39554026898749023,0.5823236836177249,0.639871769999985,,0
Zelda,1,ordinary WFC,uniform,88,True,0.39695744372312125,1.8096688903714584,0.39695744372312125,1.8096688903714584,0.48730762400001026,,0
Zelda,1,ordinary WFC,frequency,88,True,0.16801060634744333,1.7615285399875595,0.16801060634744333,1.7615285399875595,0.6562207430000058,,0
Zelda,1,ordinary WFC,context,88,True,0.49425834173834393,0.642430106879677,0.49425834173834393,0.642430106879677,0.6394508070000029,,0
Zelda,1,ordinary WFC,uniform,89,True,0.4867757304306023,1.950867305691571,0.4867757304306023,1.950867305691571,0.47178111400000944,,0
Zelda,1,ordinary WFC,frequency,89,True,0.18889481182201834,1.7152527424505932,0.18889481182201834,1.7152527424505932,0.6620523379999952,,0
Zelda,1,ordinary WFC,context,89,True,0.7492552918112244,0.9361902609374352,0.7492552918112244,0.9361902609374352,0.6705474080000045,,0
Zelda,1,ordinary WFC,uniform,90,True,0.7744760964161767,2.0455682641398703,0.7744760964161767,2.0455682641398703,0.41934413600000653,,0
Zelda,1,ordinary WFC,frequency,90,True,0.16610808471652141,1.5349065366688333,0.16610808471652141,1.5349065366688333,0.6773071499999901,,0
Zelda,1,ordinary WFC,context,90,True,0.7528415030755788,0.9253650049926453,0.7528415030755788,0.9253650049926453,0.6348509999999976,,0
Zelda,1,ordinary WFC,uniform,91,True,0.5150946991463875,1.9993966462016515,0.5150946991463875,1.9993966462016515,0.47159995699999513,,0
Zelda,1,ordinary WFC,frequency,91,True,0.14890827749064287,1.6228874234335848,0.14890827749064287,1.6228874234335848,0.6687090789999957,,0
Zelda,1,ordinary WFC,context,91,True,0.40889869059079065,0.513928364978436,0.40889869059079065,0.513928364978436,0.6072422360000189,,0
Zelda,1,ordinary WFC,uniform,92,True,0.4192680410607241,1.8056808210671864,0.4192680410607241,1.8056808210671864,0.5185665550000067,,0
Zelda,1,ordinary WFC,frequency,92,True,0.15576664309287455,1.5902135207737147,0.15576664309287455,1.5902135207737147,0.6473141740000017,,0
Zelda,1,ordinary WFC,context,92,True,0.4173385983076728,0.5517674343293824,0.4173385983076728,0.5517674343293824,0.6587355350000053,,0
Zelda,1,ordinary WFC,uniform,93,True,0.330929409585285,1.7329555296195438,0.330929409585285,1.7329555296195438,0.4967489169999908,,0
Zelda,1,ordinary WFC,frequency,93,True,0.1553587781300794,1.8398492240094466,0.1553587781300794,1.8398492240094466,0.6707439380000153,,0
Zelda,1,ordinary WFC,context,93,True,0.30316467452586465,0.4615953749116116,0.30316467452586465,0.4615953749116116,0.6119396630000153,,0
Zelda,1,ordinary WFC,uniform,94,True,0.3678468826173909,1.8682465013503413,0.3678468826173909,1.8682465013503413,0.5176801439999963,,0
Zelda,1,ordinary WFC,frequency,94,True,0.14794412345301905,1.6933309141916248,0.14794412345301905,1.6933309141916248,0.6586259119999909,,0
Zelda,1,ordinary WFC,context,94,True,0.3259268188981351,0.5439744612744417,0.3259268188981351,0.5439744612744417,0.6400271659999817,,0
Zelda,1,ordinary WFC,uniform,95,True,0.33515269960549,1.7729795504045127,0.33515269960549,1.7729795504045127,0.5018484259999809,,0
Zelda,1,ordinary WFC,frequency,95,True,0.1872972279187341,1.6278378480098572,0.1872972279187341,1.6278378480098572,0.6756921409999848,,0
Zelda,1,ordinary WFC,context,95,True,0.3630050886871189,0.494211063185431,0.3630050886871189,0.494211063185431,0.6558628690000035,,0
Zelda,1,ordinary WFC,uniform,96,True,0.4900326948804732,1.9264052046731361,0.4900326948804732,1.9264052046731361,0.4913725309999961,,0
Zelda,1,ordinary WFC,frequency,96,True,0.21534889105196217,1.6881410735869706,0.21534889105196217,1.6881410735869706,0.6636917499999981,,0
Zelda,1,ordinary WFC,context,96,True,0.36228270418635256,0.4999435088716829,0.36228270418635256,0.4999435088716829,0.645303159000008,,0
Zelda,1,ordinary WFC,uniform,97,True,0.5019424784664667,1.8631893584647399,0.5019424784664667,1.8631893584647399,0.48966466000001674,,0
Zelda,1,ordinary WFC,frequency,97,True,0.1591449051752099,1.6501473759332044,0.1591449051752099,1.6501473759332044,0.6315625249999925,,0
Zelda,1,ordinary WFC,context,97,True,0.4026579204101251,0.5966265787794471,0.4026579204101251,0.5966265787794471,0.5869935739999903,,0
Zelda,1,ordinary WFC,uniform,98,True,0.3878038323113273,1.9513059994719262,0.3878038323113273,1.9513059994719262,0.48474892000001546,,0
Zelda,1,ordinary WFC,frequency,98,True,0.19584876323149433,1.699130478824914,0.19584876323149433,1.699130478824914,0.6900359619999961,,0
Zelda,1,ordinary WFC,context,98,True,0.49314061571342765,0.6659852721461887,0.49314061571342765,0.6659852721461887,0.6685525689999849,,0
Zelda,1,ordinary WFC,uniform,99,True,0.6149469156218987,1.9145473083018225,0.6149469156218987,1.9145473083018225,0.4306694969999967,,0
Zelda,1,ordinary WFC,frequency,99,True,0.19007501688774703,1.7056462288496441,0.19007501688774703,1.7056462288496441,0.6661505619999843,,0
Zelda,1,ordinary WFC,context,99,True,0.4449632214956048,0.582011540397346,0.4449632214956048,0.582011540397346,0.6514663999999755,,0
